id,pub_date,headline_senti,summary_senti,headline_summary_senti,lead_paragraph_senti,keyword_in_headline,keyword_in_summary,keyword_org_rank_alt,section_name,type_of_material,print_page,word_count,trade_date,price
4fd284048eb7c8105d8526a7,2008-12-02T00:00:00Z,0.0,0.3612,0.3612,0.6808,0,1,0.0,U.S.,News,26,156,2008-12-02,136.666122
4fd393158eb7c8105d8c61f9,2008-12-03T17:43:43Z,-0.296,0.0,-0.296,0.0,0,0,0.0,Technology,Blog,0,477,2008-12-03,138.812164
4fd3936a8eb7c8105d8c6f1d,2008-12-04T20:54:37Z,0.0,-0.128,-0.128,0.0,1,0,0.0,Technology,Blog,0,191,2008-12-04,136.283600
4fd393b08eb7c8105d8c78da,2008-12-04T19:14:36Z,-0.2732,0.0,-0.2732,0.25,1,1,0.0,Technology,Blog,0,537,2008-12-04,136.283600
4fd393278eb7c8105d8c657a,2008-12-04T15:33:03Z,0.6369,0.0,0.6369,0.8529,0,0,0.0,Technology,Blog,0,350,2008-12-04,136.283600
4fd393278eb7c8105d8c6595,2008-12-04T14:36:28Z,0.4939,0.0,0.4939,0.8316,0,1,0.0,Sunday Magazine,Blog,0,63,2008-12-04,136.283600
4fd3937c8eb7c8105d8c7123,2008-12-04T08:52:10Z,0.624,0.9423,0.9638,0.886,0,0,0.0,Week in Review,Blog,0,73,2008-12-04,136.283600
4fd393b28eb7c8105d8c7aed,2008-12-04T00:00:00Z,0.0,0.6705,0.6705,0.0,0,1,0.0,U.S.,Blog,0,1100,2008-12-04,136.283600
4fd393168eb7c8105d8c62d7,2008-12-05T18:02:02Z,0.0,-0.128,-0.128,0.0,0,1,0.0,T:Style,Blog,0,404,2008-12-05,141.077423
4fd284058eb7c8105d8527ed,2008-12-07T00:00:00Z,0.0,0.296,0.296,0.9657,0,0,0.0,Magazine,News,18,264,2008-12-08,150.078888
4fd393498eb7c8105d8c6aa1,2008-12-09T19:18:52Z,0.0,0.0,0.0,0.8647,0,1,0.0,Technology,Blog,0,159,2008-12-09,151.996414
547af5f338f0d803f445c4a8,2008-12-09T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.25,Technology,News,0,392,2008-12-09,151.996414
4fd393588eb7c8105d8c6d60,2008-12-10T17:41:38Z,0.0,0.7089,0.7089,0.7089,1,1,0.0,Sports,Blog,0,161,2008-12-10,153.412201
4fd393438eb7c8105d8c686e,2008-12-10T09:45:43Z,0.0,-0.8555,-0.8555,0.0,1,0,0.0,N.Y. / Region,Blog,0,1657,2008-12-10,153.412201
543f01b738f0d853e89f6911,2008-12-10T00:00:00Z,0.0,0.4588,0.4588,0.4588,0,1,1.0,N.Y. / Region,News,37,780,2008-12-10,153.412201
4fd393498eb7c8105d8c6a4b,2008-12-11T16:31:14Z,0.0,0.0,0.0,-0.5106,1,1,0.0,Technology,Blog,0,258,2008-12-11,149.139984
4fd3937c8eb7c8105d8c7147,2008-12-15T17:53:51Z,0.8074,-0.1531,0.4678,0.5967,1,0,0.0,Technology,Blog,0,653,2008-12-15,154.331223
4fd393278eb7c8105d8c6532,2008-12-15T12:45:03Z,0.0,0.0,0.0,0.0,0,0,0.0,Technology,Blog,0,575,2008-12-15,154.331223
4fd3936b8eb7c8105d8c707c,2008-12-17T06:14:28Z,0.4588,0.8632,0.9067,0.8632,0,1,0.0,Real Estate,Blog,0,289,2008-12-17,156.601456
4fd393498eb7c8105d8c6a73,2008-12-18T14:47:18Z,0.0,0.0,0.0,0.0,0,1,0.0,Science,Blog,0,259,2008-12-18,154.137482
4fd3937c8eb7c8105d8c71f1,2008-12-19T17:09:25Z,0.0,0.5423,0.5423,0.6694,0,1,0.0,Arts,Blog,0,92,2008-12-19,154.082840
4fd393438eb7c8105d8c6849,2008-12-22T15:36:06Z,0.0,0.0,0.0,0.34,0,0,0.0,World,Blog,0,226,2008-12-22,147.595032
4fd393698eb7c8105d8c6e78,2008-12-23T17:34:55Z,0.0,0.5994,0.5994,0.9319,1,1,0.0,Technology,Blog,0,252,2008-12-23,148.047104
4fd393698eb7c8105d8c6e79,2008-12-24T09:59:09Z,0.0,-0.3182,-0.3182,0.0,1,1,0.0,Technology,Blog,0,663,2008-12-24,150.496170
4fd3938c8eb7c8105d8c752d,2008-12-25T07:00:15Z,0.0,0.25,0.25,0.0,0,1,0.0,Arts,Blog,0,9,2008-12-26,149.209534
4fd393278eb7c8105d8c6533,2008-12-31T15:25:34Z,-0.128,-0.296,-0.4019,-0.8481,0,0,0.0,Technology,Blog,0,457,2008-12-31,152.830978
4fd393438eb7c8105d8c6828,2008-12-31T15:04:02Z,0.5859,0.9366,0.9497,0.9201,0,0,0.0,Health,Blog,0,428,2008-12-31,152.830978
548d42be38f0d80cddfa05a7,2007-01-01T00:00:00Z,0.0,0.3612,0.3612,0.3612,1,1,0.25,Technology,News,1,1552,2007-01-03,232.284210
4fd2b0318eb7c8105d89f387,2007-01-01T00:00:00Z,0.34,-0.296,0.0516,0.7906,0,0,0.0,New York and Region,News,1,380,2007-01-03,232.284210
4fd2afb48eb7c8105d89f043,2007-01-01T00:00:00Z,0.0,0.4404,0.4404,0.8016,0,1,0.0,Front Page; New York and Region,Summary,1,226,2007-01-03,232.284210
4fd255c38eb7c8105d7fea53,2007-01-01T00:00:00Z,0.0,0.0,0.0,0.7959,0,0,0.0,Business,Summary,2,700,2007-01-03,232.284210
4fd2552f8eb7c8105d7fd716,2007-01-01T00:00:00Z,0.0,-0.296,-0.296,-0.9674,0,0,0.0,New York and Region,Summary,2,1358,2007-01-03,232.284210
4fd3675d8eb7c8105d8b75b6,2007-01-02T07:33:52Z,0.0,0.7783,0.7783,0.7783,1,1,0.0,Business Day,Blog,0,312,2007-01-03,232.284210
4fd367278eb7c8105d8b72a1,2007-01-03T07:27:24Z,-0.2263,0.2263,0.0,-0.2263,1,1,0.0,Business Day,Blog,0,132,2007-01-03,232.284210
548d545638f0d80cddfa072f,2007-01-03T00:00:00Z,-0.2263,-0.4019,-0.5574,-0.4019,0,1,0.25,Technology,News,3,815,2007-01-03,232.284210
548d541c38f0d80cddfa072a,2007-01-03T00:00:00Z,0.0,0.25,0.25,0.25,1,1,1.0,Technology,News,1,1359,2007-01-03,232.284210
4fd258e38eb7c8105d804dd4,2007-01-03T00:00:00Z,0.0,0.5904,0.5904,0.8315,0,1,0.0,Business,Summary,2,700,2007-01-03,232.284210
4fd2b0318eb7c8105d89f39b,2007-01-03T00:00:00Z,0.0,-0.6369,-0.6369,-0.9979,0,0,0.0,New York and Region,Summary,2,683,2007-01-03,232.284210
4fd366dc8eb7c8105d8b6ae4,2007-01-04T14:54:12Z,0.0,0.6415,0.6415,0.0,0,1,0.0,N.Y./Region,Blog,0,82,2007-01-04,240.068588
548d5d3f38f0d80cddfa07fb,2007-01-04T00:00:00Z,0.0,-0.4019,-0.4019,-0.4019,0,1,0.0,Corrections,Correction,2,35,2007-01-04,240.068588
4fd272c78eb7c8105d82f71a,2007-01-04T00:00:00Z,0.0,-0.2263,-0.2263,-0.4019,0,0,0.25,Technology; Corrections; New York and Region,Correction,2,35,2007-01-04,240.068588
4fd367278eb7c8105d8b72aa,2007-01-05T11:50:06Z,0.7579,-0.2363,0.6765,-0.2363,0,1,0.0,Business Day,Blog,0,306,2007-01-05,242.020889
4fd3670f8eb7c8105d8b7050,2007-01-05T07:41:08Z,0.0,0.7096,0.7096,0.7096,1,1,0.0,Business Day,Blog,0,367,2007-01-05,242.020889
548d6e2f38f0d80cddfa0982,2007-01-05T00:00:00Z,0.0,0.0,0.0,0.0,1,0,1.0,Technology,News,0,560,2007-01-05,242.020889
548d6e0238f0d80cddfa097e,2007-01-05T00:00:00Z,0.0,0.3182,0.3182,0.6369,1,1,1.0,Business Day,Brief,9,141,2007-01-05,242.020889
548d69e438f0d80cddfa0921,2007-01-05T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,Corrections,Correction,2,49,2007-01-05,242.020889
4fd28d5f8eb7c8105d8631fa,2007-01-05T00:00:00Z,0.0,0.0,0.0,0.0,0,1,1.0,Technology; Corrections; New York and Region,Correction,2,49,2007-01-05,242.020889
4fd272c78eb7c8105d82f753,2007-01-05T00:00:00Z,0.0,0.0,0.0,0.6369,1,1,0.5,Technology; Business,News,9,143,2007-01-05,242.020889
548d77f338f0d80cddfa0a52,2007-01-06T00:00:00Z,0.0,-0.25,-0.25,-0.25,1,1,1.0,Technology,News,9,767,2007-01-08,240.227554
548d74eb38f0d80cddfa0a11,2007-01-06T00:00:00Z,0.6369,0.6124,0.8481,0.6124,0,1,0.5,Business Day,News,5,648,2007-01-08,240.227554
4fd3675d8eb7c8105d8b7599,2007-01-07T20:59:55Z,0.0,0.0,0.0,0.7346,0,0,0.0,,Blog,0,217,2007-01-08,240.227554
548d6e8138f0d80cddfa0989,2007-01-07T00:00:00Z,0.34,0.0,0.0,0.5574,1,1,0.0,Fashion & Style,Correction,10,76,2007-01-08,240.227554
4fd2552f8eb7c8105d7fd7d2,2007-01-07T00:00:00Z,0.0,0.0,0.0,0.5574,0,1,1.0,Technology; Style; Corrections,Correction,2,76,2007-01-08,240.227554
4fd258e48eb7c8105d804e8a,2007-01-11T00:00:00Z,0.0,0.2732,0.2732,0.9379,0,1,0.0,Business,Summary,2,687,2007-01-11,248.245407
4fd3675d8eb7c8105d8b7547,2007-01-12T14:22:55Z,0.3848,0.2281,0.4722,0.0296,0,1,0.0,Arts,Blog,0,147,2007-01-12,250.868347
548d9fc638f0d80cddfa0dda,2007-01-12T00:00:00Z,0.0,0.0516,0.0516,0.0644,0,1,0.0,Travel,Letter,12,184,2007-01-12,250.868347
4fd2726b8eb7c8105d82f45f,2007-01-12T00:00:00Z,0.0,0.0,0.0,0.7526,0,0,0.0,Opinion,Letter,12,184,2007-01-12,250.868347
4fd279c88eb7c8105d83d504,2007-01-12T00:00:00Z,0.0,0.0,0.0,0.1901,0,0,0.0,Arts,Review,42,332,2007-01-12,250.868347
4fd366e78eb7c8105d8b6b75,2007-01-16T16:08:12Z,0.0,0.6705,0.6705,0.4019,0,1,0.0,N.Y./Region,Blog,0,76,2007-01-16,250.510666
4fd367768eb7c8105d8b7910,2007-01-18T07:27:14Z,0.0,0.0,0.0,0.0,0,1,0.0,Business Day,Blog,0,187,2007-01-18,242.338821
4fd366e88eb7c8105d8b6c46,2007-01-22T07:49:33Z,0.0,0.3182,0.3182,0.4019,1,1,0.0,Business Day,Blog,0,72,2007-01-22,238.866409
4fd3670f8eb7c8105d8b707f,2007-01-23T18:20:23Z,0.0,0.8689,0.8689,0.4019,1,1,0.0,Business Day,Blog,0,168,2007-01-23,237.977188
4fd3675d8eb7c8105d8b75ec,2007-01-23T06:57:55Z,0.0,0.0,0.0,0.0,1,1,0.0,Business Day,Blog,0,879,2007-01-23,237.977188
4fd366f38eb7c8105d8b6d83,2007-01-23T13:20:27Z,-0.3182,0.128,-0.2023,0.4588,0,0,0.0,Business Day,Blog,0,249,2007-01-23,237.977188
548e1e9f38f0d8437a5db802,2007-01-23T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,Business Day,Brief,10,70,2007-01-23,237.977188
4fd255c58eb7c8105d7fec3b,2007-01-23T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.3333333333333333,Technology; Business,News,10,72,2007-01-23,237.977188
4fd3675d8eb7c8105d8b75f6,2007-01-24T06:57:58Z,0.4404,0.204,0.5729,0.204,0,1,0.0,Business Day,Blog,0,51,2007-01-24,247.922501
548e28b738f0d8437a5db8e3,2007-01-24T00:00:00Z,0.4404,0.0,0.4404,0.0,0,1,0.5,Technology,News,2,866,2007-01-24,247.922501
4fd366f68eb7c8105d8b6e8c,2007-01-25T13:10:26Z,0.4588,0.875,0.8316,0.8074,0,1,0.0,Business Day,Blog,0,226,2007-01-25,242.467987
4fd366e88eb7c8105d8b6c4f,2007-01-26T16:04:39Z,0.0,-0.2263,-0.2263,-0.7351,1,1,0.0,Business Day,Blog,0,318,2007-01-26,246.317932
4fd367278eb7c8105d8b72c8,2007-01-26T12:11:10Z,0.0,0.5106,0.5106,0.5106,1,1,0.0,Business Day,Blog,0,306,2007-01-26,246.317932
4fd366f68eb7c8105d8b6e93,2007-01-27T10:35:56Z,0.0,0.7414,0.7414,0.539,0,1,0.0,Business Day,Blog,0,153,2007-01-29,244.643829
4fd366f38eb7c8105d8b6d94,2007-01-29T07:53:40Z,0.2732,0.8957,0.9169,0.9169,0,1,0.0,Business Day,Blog,0,180,2007-01-29,244.643829
548e57ad38f0d8437a5dbd4a,2007-01-29T00:00:00Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,News,6,494,2007-01-29,244.643829
4fd279cc8eb7c8105d83d801,2007-01-29T00:00:00Z,0.0,0.5106,0.5106,0.9967,0,0,0.0,Business,Summary,2,694,2007-01-29,244.643829
548e758b38f0d8437a5dc034,2007-01-31T00:00:00Z,0.4404,0.8957,0.9144,0.8957,1,1,0.0,Business Day,News,0,895,2007-01-31,249.129654
4fd28d618eb7c8105d8632ff,2007-01-31T00:00:00Z,0.0,0.3818,0.3818,0.9874,0,0,0.0,Business,Summary,2,828,2007-01-31,249.129654
4fd3675e8eb7c8105d8b7615,2007-02-01T07:49:05Z,0.0,-0.4019,-0.4019,-0.4019,0,0,0.0,Business Day,Blog,0,217,2007-02-01,239.318466
548e7b3f38f0d8437a5dc0b8,2007-02-01T00:00:00Z,0.0,0.8555,0.8555,0.8555,1,1,1.0,Technology,News,4,936,2007-02-01,239.318466
4fd255c68eb7c8105d7fed0c,2007-02-01T00:00:00Z,0.0,0.4939,0.4939,0.997,0,0,0.0,Business,Summary,2,825,2007-02-01,239.318466
4fd255c68eb7c8105d7fed12,2007-02-01T00:00:00Z,0.0,0.0,0.0,0.926,1,1,1.0,Technology; Business,News,4,740,2007-02-01,239.318466
4fd25b5a8eb7c8105d8083d8,2007-02-01T00:00:00Z,0.0,-0.4312,-0.4312,-0.9349,0,0,0.0,New York and Region,Summary,2,670,2007-02-01,239.318466
548e833b38f0d8437a5dc169,2007-02-02T00:00:00Z,0.6705,0.25,0.7579,0.25,0,1,1.0,Business Day,News,8,568,2007-02-02,239.194275
4fd255348eb7c8105d7fdb80,2007-02-02T00:00:00Z,0.0,-0.0,-0.0,-0.5267,0,1,0.0,Business,News,0,1128,2007-02-02,239.194275
4fd272d38eb7c8105d82fd17,2007-02-03T00:00:00Z,0.0,0.6124,0.6124,-0.9937,0,0,0.0,New York and Region,Summary,2,748,2007-02-05,232.070602
4fd366f68eb7c8105d8b6e97,2007-02-05T07:30:48Z,-0.3612,-0.0,-0.3612,-0.0,0,1,0.0,Business Day,Blog,0,393,2007-02-05,232.070602
548e9de038f0d8437a5dc3ce,2007-02-05T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.5,Technology,News,1,1462,2007-02-05,232.070602
4fd2b0348eb7c8105d89f659,2007-02-05T00:00:00Z,0.0,-0.9296,-0.9296,-0.928,0,0,0.0,Business,Summary,2,589,2007-02-05,232.070602
4fd366f68eb7c8105d8b6e50,2007-02-06T11:19:11Z,0.0754,0.0,0.0754,-0.3527,0,1,0.0,Sunday Magazine,Blog,0,110,2007-02-06,234.216644
4fd272d58eb7c8105d82fddd,2007-02-07T00:00:00Z,0.0,0.2263,0.2263,0.4404,0,1,0.0,Business,News,0,406,2007-02-07,233.486389
4fd367108eb7c8105d8b70ae,2007-02-08T07:05:15Z,0.5574,0.0772,0.5994,-0.2263,0,1,0.0,Business Day,Blog,0,333,2007-02-08,233.993103
4fd272d58eb7c8105d82fe01,2007-02-08T00:00:00Z,0.0,0.886,0.886,0.9643,0,0,0.0,Business,Summary,2,829,2007-02-08,233.993103
4fd2b0348eb7c8105d89f726,2007-02-08T00:00:00Z,0.0,-0.0516,-0.0516,-0.6046,0,0,0.0,Front Page; New York and Region,Summary,1,255,2007-02-08,233.993103
4fd3673c8eb7c8105d8b74c3,2007-02-09T07:40:50Z,0.25,0.4215,0.5859,0.7096,1,0,0.0,Business Day,Blog,0,349,2007-02-09,229.452637
548ecf2338f0d8437a5dc855,2007-02-09T00:00:00Z,0.25,0.0,0.25,0.0,1,1,0.5,Technology,News,3,1059,2007-02-09,229.452637
4fd255c78eb7c8105d7fedf3,2007-02-09T00:00:00Z,0.0,0.4588,0.4588,0.9773,0,0,0.0,Business,Summary,2,784,2007-02-09,229.452637
548edc6138f0d8437a5dc991,2007-02-10T00:00:00Z,0.0,0.1779,0.1779,0.1779,1,1,1.0,Technology,News,3,715,2007-02-12,227.664261
4fd366f38eb7c8105d8b6df5,2007-02-13T18:16:43Z,0.0,0.8786,0.8786,0.2182,0,1,0.0,Opinion,Blog,0,869,2007-02-13,228.066650
548ef77b38f0d8437a5dcc34,2007-02-14T00:00:00Z,-0.4939,0.0,-0.4939,0.0,1,0,1.0,Business Day,News,3,812,2007-02-14,231.459579
4fd255c78eb7c8105d7fee89,2007-02-14T00:00:00Z,0.0,-0.4526,-0.4526,0.8863,0,0,0.0,Business,Summary,2,846,2007-02-14,231.459579
4fd366f68eb7c8105d8b6ea4,2007-02-16T12:46:10Z,0.0,0.6249,0.6249,0.765,1,1,0.0,Business Day,Blog,0,179,2007-02-16,233.451630
548f203938f0d8019c0ad0fe,2007-02-18T00:00:00Z,0.0,-0.2732,-0.2732,-0.2732,0,1,0.0,Sports,News,8,195,2007-02-20,234.524643
4fd367328eb7c8105d8b7456,2007-02-22T16:06:51Z,0.0,0.0,0.0,0.128,0,1,0.0,Business Day,Blog,0,245,2007-02-22,236.387527
548f4d9c38f0d8019c0ad55c,2007-02-22T00:00:00Z,0.0772,0.0,0.0772,0.0,1,1,0.5,Technology,News,11,783,2007-02-22,236.387527
4fd2b0398eb7c8105d89fb4e,2007-02-25T00:00:00Z,0.0,0.0,0.0,0.1411,0,0,0.0,Magazine; Opinion,Letter,12,149,2007-02-26,230.962814
4fd3675e8eb7c8105d8b7646,2007-02-26T11:48:34Z,0.0,0.4939,0.4939,0.4939,1,1,0.0,Business Day,Blog,0,377,2007-02-26,230.962814
548f733b38f0d8019c0ad8e9,2007-02-26T00:00:00Z,0.0,0.0,0.0,0.0,1,1,0.3333333333333333,Technology,News,6,632,2007-02-26,230.962814
548f729738f0d8019c0ad8d8,2007-02-26T00:00:00Z,0.0772,-0.128,-0.0516,-0.128,1,1,0.5,Business Day,News,1,1612,2007-02-26,230.962814
4fd279cf8eb7c8105d83dad8,2007-02-26T00:00:00Z,0.0,0.4939,0.4939,0.9907,0,0,0.0,Business,Summary,2,700,2007-02-26,230.962814
4fd366f68eb7c8105d8b6eb1,2007-02-27T15:12:49Z,0.0,-0.3182,-0.3182,-0.3182,0,1,0.0,Business Day,Blog,0,251,2007-02-27,222.935028
4fd3675e8eb7c8105d8b764d,2007-02-27T12:01:30Z,0.0,0.8824,0.8824,0.8824,0,1,0.0,Business Day,Blog,0,238,2007-02-27,222.935028
4fd367128eb7c8105d8b70e7,2007-02-27T07:18:01Z,0.0,0.0772,0.0772,0.5267,0,1,0.0,Business Day,Blog,0,347,2007-02-27,222.935028
4fd367768eb7c8105d8b78ae,2007-02-28T12:35:49Z,0.0,0.5719,0.5719,0.7506,0,0,0.0,Technology,Blog,0,54,2007-02-28,223.272827
4fd367a58eb7c8105d8b7fdd,2007-03-02T07:59:39Z,0.0,0.0,0.0,0.3919,0,0,0.0,Business Day,Blog,0,238,2007-03-02,217.922623
4fd367b08eb7c8105d8b8209,2007-03-02T07:11:54Z,0.0,0.296,0.296,-0.128,1,1,0.0,Business Day,Blog,0,98,2007-03-02,217.922623
548fa74738f0d8019c0addb9,2007-03-02T00:00:00Z,0.0,0.5994,0.5994,0.5994,1,0,0.3333333333333333,Technology,News,1,1182,2007-03-02,217.922623
4fd2738f8eb7c8105d830b56,2007-03-02T00:00:00Z,0.0,0.6705,0.6705,0.9496,0,0,0.0,Business,Summary,2,825,2007-03-02,217.922623
4fd2b0ae8eb7c8105d8a0049,2007-03-02T00:00:00Z,0.0,-0.6249,-0.6249,-0.9954,0,0,0.0,New York and Region,Summary,2,766,2007-03-02,217.922623
4fd367d78eb7c8105d8b8544,2007-03-05T17:50:47Z,0.25,0.0,0.25,0.0,1,1,0.0,Business Day,Blog,0,161,2007-03-05,219.050293
4fd367c78eb7c8105d8b83e4,2007-03-06T07:51:15Z,0.0,0.8402,0.8402,0.8402,1,1,0.0,Business Day,Blog,0,447,2007-03-06,227.296661
548fcd5338f0d8019c0ae129,2007-03-06T00:00:00Z,-0.4404,-0.6369,-0.7964,-0.6369,1,1,0.5,Business Day,News,5,336,2007-03-06,227.296661
4fd2b0af8eb7c8105d8a00e6,2007-03-06T00:00:00Z,0.0,-0.0857,-0.0857,0.9754,0,0,0.0,Business,Summary,2,757,2007-03-06,227.296661
4fd367e18eb7c8105d8b85f1,2007-03-07T08:00:05Z,0.0,0.5562,0.5562,0.2732,1,1,0.0,,Blog,0,409,2007-03-07,226.347824
548fd69938f0d8019c0ae205,2007-03-07T00:00:00Z,0.4404,0.0,0.4404,0.0,0,1,0.5,Business Day,News,3,695,2007-03-07,226.347824
4fd2b03b8eb7c8105d89fd04,2007-03-07T00:00:00Z,0.0,0.4019,0.4019,0.9254,0,0,0.0,Business,Summary,2,817,2007-03-07,226.347824
4fd3676a8eb7c8105d8b781e,2007-03-08T13:39:13Z,0.2263,0.3167,0.4927,0.6478,0,1,0.0,Business Day,Blog,0,443,2007-03-08,225.890793
548fe60d38f0d8019c0ae36d,2007-03-08T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,Technology,News,0,109,2007-03-08,225.890793
4fd367fe8eb7c8105d8b8909,2007-03-09T15:03:38Z,0.0,-0.6697,-0.6697,-0.6697,1,1,0.0,Business Day,Blog,0,264,2007-03-09,225.016479
4fd367cc8eb7c8105d8b84b6,2007-03-09T13:37:38Z,0.0,0.1779,0.1779,0.1779,0,0,0.0,Business Day,Blog,0,584,2007-03-09,225.016479
548ffc9838f0d8019c0ae577,2007-03-10T00:00:00Z,0.4019,0.0,0.4019,0.0,1,1,1.0,Technology,News,1,1512,2007-03-12,225.905701
4fd2575a8eb7c8105d801b62,2007-03-10T00:00:00Z,0.0,0.0129,0.0129,-0.9996,0,0,0.0,New York and Region,Summary,2,832,2007-03-12,225.905701
4fd367f38eb7c8105d8b87d3,2007-03-12T11:27:15Z,-0.4404,0.0,-0.4404,0.7351,0,0,0.0,Business Day,Blog,0,346,2007-03-12,225.905701
549015d938f0d8019c0ae7e8,2007-03-13T09:35:00Z,0.0,-0.4404,-0.4404,-0.743,1,0,0.0,Business Day,News,0,156,2007-03-13,220.083572
4fd367818eb7c8105d8b7a9f,2007-03-14T15:19:59Z,0.0,0.0,0.0,0.7351,0,1,0.0,Business Day,Blog,0,231,2007-03-14,222.552505
4fd367fe8eb7c8105d8b8910,2007-03-14T07:56:39Z,0.0,-0.6597,-0.6597,-0.8779,1,1,0.0,Business Day,Blog,0,874,2007-03-14,222.552505
5490273b38f0d8019c0ae989,2007-03-14T06:27:00Z,0.0,0.0,0.0,0.0,1,1,0.0,Technology,News,0,479,2007-03-14,222.552505
5490215338f0d8019c0ae8fc,2007-03-14T00:00:00Z,0.0,0.4939,0.4939,0.4939,0,1,0.3333333333333333,Technology,News,0,211,2007-03-14,222.552505
54901f5738f0d8019c0ae8cb,2007-03-14T00:00:00Z,0.0,-0.1779,-0.1779,-0.5574,1,1,0.3333333333333333,Technology,News,1,1136,2007-03-14,222.552505
5490193e38f0d8019c0ae839,2007-03-14T00:00:00Z,0.0,0.0,0.0,0.0,1,0,1.0,Opinion,Letter,22,143,2007-03-14,222.552505
5490161638f0d8019c0ae7ed,2007-03-14T00:00:00Z,0.0,-0.1027,-0.1027,-0.5423,1,0,0.3333333333333333,Business Day,News,0,388,2007-03-14,222.552505
4fd27b8a8eb7c8105d8408e8,2007-03-14T00:00:00Z,0.0,-0.25,-0.25,0.3818,1,1,1.0,Opinion,Letter,22,143,2007-03-14,222.552505
4fd2b03c8eb7c8105d89fddc,2007-03-14T00:00:00Z,0.0,0.0772,0.0772,-0.8714,0,0,0.0,Front Page; New York and Region,Summary,1,251,2007-03-14,222.552505
4fd2b0b08eb7c8105d8a021f,2007-03-14T00:00:00Z,0.0,0.5147,0.5147,0.5147,1,1,0.0,Business,News,0,474,2007-03-14,222.552505
4fd273938eb7c8105d830da9,2007-03-14T00:00:00Z,0.0,0.2732,0.2732,0.0841,0,0,0.0,Business,Summary,2,789,2007-03-14,222.552505
4fd367f38eb7c8105d8b87aa,2007-03-15T10:04:52Z,-0.4019,0.743,0.5574,0.5719,1,1,0.0,Opinion,Blog,0,398,2007-03-15,221.653366
549029f438f0d8019c0ae9cf,2007-03-15T00:00:00Z,0.3818,0.0,0.3818,0.0,1,1,1.0,Technology,News,4,682,2007-03-15,221.653366
5490299338f0d8019c0ae9c2,2007-03-15T00:00:00Z,0.4215,0.0,0.4215,0.0,1,0,1.0,U.S.,News,18,1272,2007-03-15,221.653366
4fd2575a8eb7c8105d801c19,2007-03-15T00:00:00Z,0.0,-0.9333,-0.9333,-0.9564,0,0,0.0,Front Page; New York and Region,Summary,1,275,2007-03-15,221.653366
4fd25cfe8eb7c8105d80aa77,2007-03-15T00:00:00Z,0.0,-0.0857,-0.0857,0.2088,0,0,0.0,Business,Summary,2,816,2007-03-15,221.653366
4fd3679a8eb7c8105d8b7e74,2007-03-16T11:22:47Z,0.0,-0.6705,-0.6705,-0.6705,0,1,0.0,Business Day,Blog,0,260,2007-03-16,219.000610
5490469838f0d8019c0aec6b,2007-03-17T00:00:00Z,0.0,-0.4019,-0.4019,-0.4019,0,1,0.3333333333333333,Business Day,News,1,1733,2007-03-19,222.169998
4fd3678f8eb7c8105d8b7d47,2007-03-19T08:10:10Z,0.4767,-0.3071,-0.0516,-0.3071,0,1,0.0,Business Day,Blog,0,147,2007-03-19,222.169998
4fd367fe8eb7c8105d8b8911,2007-03-19T07:47:04Z,0.3182,0.5789,0.6597,0.5789,1,1,0.0,Business Day,Blog,0,45,2007-03-19,222.169998
4fd367768eb7c8105d8b7932,2007-03-19T07:26:17Z,-0.2263,-0.1027,-0.3182,-0.1027,0,1,0.0,Business Day,Blog,0,317,2007-03-19,222.169998
5490547938f0d8019c0aede2,2007-03-19T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,Corrections,Correction,2,31,2007-03-19,222.169998
4fd2575b8eb7c8105d801c92,2007-03-19T00:00:00Z,0.0,0.0,0.0,0.0,0,1,1.0,Technology; Corrections; New York and Region,Correction,2,31,2007-03-19,222.169998
5490648f38f0d8019c0aefdd,2007-03-21T00:00:00Z,-0.1027,0.2263,0.128,0.2263,1,0,1.0,Business Day,News,3,605,2007-03-21,226.799881
4fd2b0b18eb7c8105d8a0371,2007-03-25T00:00:00Z,0.0,-0.2732,-0.2732,0.5964,0,0,0.0,Technology; Education; Magazine; Opinion,Letter,10,118,2007-03-26,230.997589
4fd367878eb7c8105d8b7c21,2007-03-26T08:32:37Z,0.2023,0.5267,0.6369,0.2023,0,0,0.0,Business Day,Blog,0,396,2007-03-26,230.997589
4fd367bb8eb7c8105d8b8303,2007-03-26T07:49:13Z,0.0,0.6705,0.6705,0.7579,1,1,0.0,Business Day,Blog,0,131,2007-03-26,230.997589
4fd367e18eb7c8105d8b861c,2007-03-27T07:54:38Z,0.6249,0.5574,0.8271,0.5574,0,1,0.0,Business Day,Blog,0,244,2007-03-27,230.312042
5490a9f038f0d847ca7e2386,2007-03-29T00:00:00Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,News,1,1711,2007-03-29,228.970764
4fd25b6a8eb7c8105d808b5f,2007-03-29T00:00:00Z,0.0,0.0,0.0,0.7615,0,0,0.0,Arts,News,2,171,2007-03-29,228.970764
